Скважина;Дата;Дебит жидкости;Давление буферное;Давление затрубное;Загрузка;Обводненность;Р на приеме насоса;Частота вращения двиг.;Активная мощность;БДПВ Объем в пересчете на сутки;БДПВ Расход воды;Давление в коллекторе;Полная мощность;Расход газа на сутки;Расход нефти;Газовый фактор;Газожидкостной фактор;Уплотненный дебит (виртуальный расходомер)
Ya_613;29.08.2025;104.8;11.26868;11.282898;75.656385;31.935;22.185653;49.551306;100.524347;21.255352;0;0;100.524347;7617;59.145;128.785189;72.681298;104.8
Ya_613;30.08.2025;109.9;11.333316;11.353834;75.586356;29.37;21.551209;49.659931;100.790363;21.14715;0;0;100.790363;7747;64.35;120.3885;70.491356;109.9
Ya_613;31.08.2025;106.6;11.022753;11.026571;75.58274;29.63;20.797206;49.710658;100.45226;20.970463;0;0;100.45226;8028;62.18;129.109038;75.309568;106.6
Ya_613;01.09.2025;105.45;10.801577;10.817012;75.58195;30.015;19.717739;49.766286;100.971805;21.121971;0;0;100.971805;7366.5;61.2;120.367647;69.857752;105.45
Ya_613;02.09.2025;106.4;10.566832;10.57938;75.515464;27.86;18.815744;49.830353;101.200898;21.325847;0;0;101.200898;7505;63.605;117.993868;70.535714;106.4
Ya_613;03.09.2025;104.6;11.236923;11.255227;72.268245;28.92;19.266746;47.446529;96.381992;20.598659;0;0;96.381992;7104.5;61.635;115.267299;67.92065;104.6
Ya_613;04.09.2025;136.55;11.177271;11.120362;57.072368;52.03;24.714622;37.965082;75.067566;21.055839;0;0;75.067566;6908;49.89;138.464622;50.589528;136.55
Ya_613;05.09.2025;59.045;11.463098;9.400503;31.434034;79.685;67.264857;21.299216;41.052103;22.393709;0;0;41.052103;210.155;14.135;14.867704;3.559234;59.045
Ya_613;06.09.2025;146.2;11.87204;11.85558;75.918;32.76;51.46782;49.025;99.5452;20.90756;0;0;99.5452;12350;81.52;151.496565;84.473324;146.2
Ya_613;07.09.2025;132.65;12.32248;12.30664;75.898;35.2;42.84062;48.8739;99.02704;20.26958;0;0;99.02704;11195;71.275;157.067696;84.395025;132.65
Ya_613;08.09.2025;126.5;11.967901;11.951749;75.908436;34.65;38.511667;49.009671;99.575617;20.819362;0;0;99.575617;11720;68.51;171.069917;92.648221;126.5
Ya_613;09.09.2025;126.5;12.071065;12.073274;75.865878;31.82;35.865345;49.223866;100.045168;20.720848;0;0;100.045168;9822;71.47;137.428292;77.644269;126.5
Ya_613;10.09.2025;120.4;12.204859;12.201895;75.852823;30.535;34.31006;49.41623;100.336633;20.597298;0;0;100.336633;10960;69.32;158.107328;91.0299;120.4
Ya_613;11.09.2025;117.95;12.159008;12.157733;75.810729;28.685;33.103866;49.545951;100.538684;20.345425;0;0;100.538684;10380;69.71;148.902596;88.003391;117.95
Ya_613;12.09.2025;116.5;12.504333;12.501294;75.824435;27.2;32.195975;49.686961;100.749795;19.831951;0;0;100.749795;10430;70.31;148.343052;89.527897;116.5
Ya_613;13.09.2025;118.5;12.549772;12.54834;75.797718;25.98;31.672531;49.745332;100.912863;20.337759;0;0;100.912863;10760;72.69;148.025863;90.801688;118.5
Ya_613;14.09.2025;117.55;12.469874;12.470947;75.811579;26.6;31.229853;49.797684;100.944526;21.255979;0;0;100.944526;10335;71.54;144.464635;87.920034;117.55
Ya_613;15.09.2025;120.9;11.942485;11.948116;75.738477;27.65;30.481583;49.822345;100.86994;21.830641;0;0;100.86994;10460;72.49;144.295765;86.517783;120.9
Ya_613;16.09.2025;120.075;11.840969;11.835546;75.264948;26.8925;29.86967;49.889485;101.032577;21.724247;0;0;101.032577;10472.5;72.7775;143.897496;87.216323;120.075
Ya_613;17.09.2025;117;11.87132;11.888536;75.219588;26.8875;29.288412;49.924742;101.111546;22.250227;0;0;101.111546;10183.75;70.9175;143.599958;87.040598;117
Ya_613;18.09.2025;118.7;11.663333;11.661066;75.710271;23.78;29.185678;49.891318;101.039864;29.145033;0;0;101.039864;9309;74.99;124.136552;78.4246;118.7
Ya_613;19.09.2025;119.8;11.661807;11.666305;75.940763;28.995;30.524378;49.730823;100.822048;25.469699;0;0;100.822048;10132;70.4225;143.874472;84.57429;119.8
Ya_613;20.09.2025;116.1;11.610558;11.615753;75.396785;26.2975;28.082961;49.97308;101.2922;16.089086;0;0;101.2922;10371;70.9325;146.209424;89.328165;116.1
Ya_613;21.09.2025;112.075;11.621184;11.621735;75.370408;25.675;27.304755;50.053673;101.419592;15.752776;0;0;101.419592;10787.5;69.0775;156.165177;96.252509;112.075
Ya_613;22.09.2025;113.766667;11.92039;11.939487;75.436345;26.423333;26.571376;50.117454;101.473101;14.582854;0;0;101.473101;10770;69.396667;155.194774;94.667448;113.766667
Ya_613;23.09.2025;113.5;12.107951;12.126998;75.567951;25.095;25.734037;50.198479;101.567444;14.022292;0;0;101.567444;10275;70.48;145.786039;90.528634;113.5
Ya_613;24.09.2025;114.8;12.519755;12.546714;75.435714;24.7;24.926612;50.267286;101.644959;13.795327;0;0;101.644959;10187.5;71.665;142.154469;88.741289;114.8
Ya_613;25.09.2025;181.666667;12.510324;12.53764;75.424779;41.4;24.345472;50.292935;101.787906;16.112699;0;0;101.787906;9513;69.6;136.681034;52.365138;181.666667
Ya_613;26.09.2025;682.066667;12.630519;12.665207;75.408714;83.683333;24.824046;50.184336;101.521888;23.078216;0;0;101.521888;16773.333333;92.286667;181.75251;24.591926;682.066667
Ya_613;27.09.2025;682.4;13.294757;13.339069;75.444332;83.3275;24.487935;50.309413;101.246862;22.181903;0;0;101.246862;17687.5;94.3375;187.491719;25.919549;682.4
Ya_613;28.09.2025;399.8;13.035243;13.076084;75.519912;55.63;23.680066;50.393363;101.906903;21.722007;0;0;101.906903;17165;79.99;214.589324;42.933967;399.8
Ya_613;29.09.2025;113.45;13.027219;13.063988;75.41411;27.69;23.132372;50.417894;101.91636;21.975378;0;0;101.91636;9686;68.025;142.388828;85.376818;113.45
Ya_613;30.09.2025;109.1;13.200264;12.721098;75.478659;25.16;22.784451;50.38748;101.796545;20.758984;0;0;101.796545;8360;67.67;123.540712;76.626948;109.1
Ya_613;01.10.2025;111.95;13.56918;13.181699;75.344262;23.25;22.037183;50.445589;101.903875;19.480999;0;0;101.903875;10185;71.2;143.047753;90.978115;111.95
Ya_613;02.10.2025;113.25;13.596444;13.642347;75.280686;27.81;20.682148;50.623375;102.209242;19.360596;0;0;102.209242;9861;67.775;145.496127;87.072848;113.25
Ya_613;03.10.2025;114.9;13.32826;13.359496;75.45;25.6;20.200992;50.576214;102.211863;19.220137;0;0;102.211863;11150;70.86;157.352526;97.040905;114.9
Ya_613;04.10.2025;115.45;13.314348;13.262747;75.382905;28.005;19.881462;50.554229;101.95251;18.378162;0;0;101.95251;9763.5;68.91;141.684806;84.569078;115.45
Ya_613;05.10.2025;102.15;12.541986;12.133888;60.95082;18.315;24.520271;41.482506;81.590796;8.516492;0;0;81.590796;10570;69.355;152.404297;103.475281;102.15
Ya_613;06.10.2025;125.4;12.859256;10.431864;73.617769;35.43;34.393244;48.7375;96.179959;5.732397;0;0;96.179959;5199;67.1;77.481371;41.45933;125.4
Ya_613;07.10.2025;117.45;13.177949;11.992308;73.513807;23.79;29.163254;49.877357;98.060178;19.211302;0;0;98.060178;9497;74.185;128.017793;80.85994;117.45
Ya_613;08.10.2025;109.8;13.788986;12.476207;73.136917;30.765;26.523732;50.068438;98.418986;18.978905;0;0;98.418986;9734.5;62.97;154.589487;88.656648;109.8
Ya_613;09.10.2025;108.2;13.910401;12.475496;65.137405;27.66;30.304981;45.971966;70.920687;25.637574;0;0;70.920687;11380;64.89;175.373709;105.175601;108.2
Ya_613;10.10.2025;67.88;13.383443;12.191824;37.205943;61.175;41.945348;25.541906;0;21.022078;0;0;0;4496;37.39;120.246055;66.234532;67.88
Ya_613;11.10.2025;128.3;12.417;12.091959;73.702041;34.98;37.526755;48.741531;0;53.407;0;0;0;7732;69.14;111.831067;60.265004;128.3
Ya_613;12.10.2025;128.466667;12.609212;12.090394;73.778008;32.656667;37.709855;48.881992;0;52.596224;0;0;0;8932.333333;71.743333;124.504019;69.530358;128.466667
Ya_613;13.10.2025;125.2;12.700695;12.255378;73.829243;29.74;36.874274;49.243006;0;41.372863;0;0;0;8421;72.665;115.887979;67.260383;125.2
Ya_613;14.10.2025;118;12.603293;12.262256;73.971545;26.08;32.697439;49.825305;0;17.028069;0;0;0;9925;72.28;137.313226;84.110169;118
Ya_613;15.10.2025;115.3;12.616463;11.83189;73.127033;27.945;30.59563;49.855793;0;16.809817;0;0;0;9347;68.92;135.62101;81.066782;115.3
Ya_613;16.10.2025;107.8;12.701828;12.130595;73.104723;28.01;29.369692;49.836653;0;17.13271;0;0;0;9660;64.32;150.186567;89.61039;107.8
Ya_613;17.10.2025;84.275;13.358692;12.179658;50.259557;25.563333;39.765573;34.287223;0;11.047606;0;0;0;7501.3;69.353333;108.160627;89.009789;84.275
Ya_613;18.10.2025;157.8;14.849468;12.071411;49.592025;58.88;66.391022;32.751329;0;10.537975;0;0;0;1894;53.78;35.217553;12.002535;157.8
Ya_613;19.10.2025;;13.054386;12.389779;73.361167;;44.257284;47.976338;0;25.220503;0;0;0;;;;;
Ya_613;20.10.2025;124.5;13.002854;12.765852;73.443532;37.29;39.934353;48.164271;0;24.830903;0;0;0;7786;64.68;120.377242;62.538153;124.5
Ya_613;21.10.2025;117.6;13.281587;13.340793;73.4238;37.31;38.703194;48.115866;0;24.02858;0;0;0;7977.5;61.125;130.511247;67.835884;117.6
Ya_613;22.10.2025;116.6;13.152008;13.154067;73.433063;33.816667;38.148966;48.238235;0;24.021542;0;0;0;7575;63.923333;118.50133;64.965695;116.6
Ya_613;23.10.2025;116.233333;12.966831;12.984012;73.390947;31.713333;37.610597;48.326852;0;25.288848;0;0;0;8285.333333;65.796667;125.923299;71.281904;116.233333
Ya_613;24.10.2025;116.9;12.707831;12.703099;73.451446;31.935;37.310806;48.387603;0;26.995103;0;0;0;7627;65.96;115.630685;65.243798;116.9
Ya_613;25.10.2025;118.3;12.44644;12.245864;77.002058;30.66;35.438189;49.330247;0;26.665267;0;0;0;8591;68.01;126.319659;72.620456;118.3
Ya_613;26.10.2025;130;12.704792;11.369125;78.992708;32.075;32.587854;49.974271;0;26.4625;0;0;0;9539;73.175;130.358729;73.376923;130
Ya_613;27.10.2025;129.566667;12.763374;11.068841;78.996951;31.206667;30.98;50.114431;0;27.00939;0;0;0;9084.666667;73.883333;122.959621;70.115771;129.566667
Ya_613;28.10.2025;127.225;12.306152;11.497024;78.998185;30.3025;29.696134;50.194882;0;27.393158;0;0;0;10038.75;73.4825;136.61416;78.905482;127.225
Ya_613;29.10.2025;128.8;12.699833;11.511611;78.992678;28.97;27.73454;50.343724;0;26.720209;0;0;0;9304.333333;75.846667;122.672937;72.238613;128.8
Ya_613;30.10.2025;127.125;13.060062;11.441963;78.644628;28.76;26.566632;50.386674;0;26.627789;0;0;0;10093.25;75.07;134.451179;79.396264;127.125
Ya_613;31.10.2025;128.4;13.021452;11.086826;78.917012;29.09;24.731017;50.487759;86.249585;27.12749;0;0;86.249585;10270.333333;75.493333;136.042918;79.98702;128.4
Ya_613;01.11.2025;127.175;13.250066;10.52907;78.837748;27.9025;22.662583;50.743526;106.732781;27.357881;0;0;106.732781;10606.25;75.9975;139.560512;83.39886;127.175
Ya_613;02.11.2025;127.2;13.382045;12.470129;79.246377;28.55;20.176522;51.222496;107.848631;28.021208;0;0;107.848631;11602;75.33;154.015664;91.210692;127.2
Ya_613;03.11.2025;129.025;12.978962;11.759233;76.763578;28.565;19.521613;49.703978;67.704968;27.570048;0;0;67.704968;11547.5;76.4125;151.120563;89.498159;129.025
Ya_613;04.11.2025;113.65;12.590505;10.340595;70.912613;25.245;22.256877;47.677207;83.921748;27.376613;0;0;83.921748;9707.5;70.43;137.83189;85.41575;113.65
Ya_613;05.11.2025;115.36;12.690702;10.007844;73.27193;27.368;24.056257;49.543665;97.557505;26.621326;0;0;97.557505;10479.4;69.474;150.839163;90.840846;115.36
Ya_613;06.11.2025;114.383333;12.547758;9.42641;73.201908;27.146667;25.09938;49.45124;97.234054;27.777107;0;0;97.234054;9527.333333;69.095;137.88745;83.293021;114.383333
Ya_613;07.11.2025;114;12.507721;9.578417;73.10883;25.75;25.600041;49.470945;97.31499;28.52692;0;0;97.31499;9080;70.16;129.418472;79.649123;114
Ya_613;08.11.2025;114.54;12.660121;9.807631;73.205645;26.78;24.828972;49.571351;97.496774;27.659194;0;0;97.496774;10011.4;69.528;143.99091;87.405273;114.54
Ya_613;09.11.2025;115.533333;12.919128;10.18076;73.183725;27.366667;24.366023;49.693339;97.798842;28.093926;0;0;97.798842;10030.666667;69.546667;144.229294;86.820542;115.533333
Ya_613;10.11.2025;114.4;12.590776;10.247974;71.227011;21.3675;24.803635;48.125603;94.739353;28.399684;0;0;94.739353;9969.75;74.595;133.651719;87.148164;114.4
Ya_613;11.11.2025;115.975;12.481002;9.927631;73.365832;25.4125;25.040304;49.602594;97.587138;29.684758;0;0;97.587138;9802.5;71.7;136.715481;84.522526;115.975
Ya_613;12.11.2025;109.42;11.586866;9.140676;73.315141;25.526;23.611673;49.724208;97.749384;30.252729;0;0;97.749384;10964.2;67.544;162.32678;100.202888;109.42
Ya_613;13.11.2025;113.7;11.327372;9.466018;73.134497;24.835;23.585236;49.757392;97.884538;29.883511;0;0;97.884538;9496;70.81;134.105352;83.51803;113.7
Ya_613;14.11.2025;108.726;11.56182;9.571838;73.324853;25.5;24.127808;49.309198;97.152133;28.086301;0;0;97.152133;9176.4;67.15;136.655249;84.399316;108.726
Ya_613;15.11.2025;98.535;11.214242;9.56763;73.617172;28.7475;28.221859;48.277273;95.352444;26.432283;0;0;95.352444;8225.25;58.15;141.448839;83.475415;98.535
Ya_613;16.11.2025;115.25;11.170418;10.970594;66.110656;45.095;36.499037;43.055328;85.347561;24.419365;0;0;85.347561;6512;52.43;124.2037;56.503254;115.25
Ya_613;17.11.2025;101.4425;11.227814;11.161258;67.126804;29.9425;31.868309;44.668969;87.210206;23.521093;0;0;87.210206;8957;58.935;151.980996;88.296326;101.4425
Ya_613;18.11.2025;90.116667;11.100124;10.347739;48.093045;21.403333;37.718628;32.242519;64.501071;23.263665;0;0;64.501071;5641;58.763333;95.995235;62.596634;90.116667
Ya_613;19.11.2025;;10.772874;9.631621;59.462136;;38.977709;40.070951;79.031767;22.749282;0;0;79.031767;;;;;
Ya_613;20.11.2025;131.5;11.498577;9.623561;73.410042;24.4;31.263682;50.101485;98.421548;21.400063;0;0;98.421548;11710;82.405;142.103028;89.04943;131.5
Ya_613;21.11.2025;;11.714955;11.681516;73.179864;;27.531652;50.237217;98.615045;20.488394;0;0;98.615045;;;;;
Ya_613;22.11.2025;;11.802449;11.839697;72.387626;;25.170909;50.104167;96.666439;19.468636;0;0;96.666439;;;;;
Ya_613;23.11.2025;108.9;11.508691;11.535869;72.454853;22.825;25.456591;49.477878;96.243679;19.73474;0;0;96.243679;10645;69.675;152.780768;97.75023;108.9
Ya_613;24.11.2025;105.55;10.95793;10.957181;72.373404;23.45;26.875468;49.202979;95.767021;19.900404;0;0;95.767021;10210;66.97;152.456324;96.731407;105.55
Ya_613;25.11.2025;;10.73397;9.91729;72.440987;;26.666094;49.357618;96.011803;20.043734;0;0;96.011803;;;;;
Ya_613;26.11.2025;107.1;10.967336;8.593104;72.443975;24.72;26.201966;49.414693;96.158351;19.111247;0;0;96.158351;10160;66.85;151.982049;94.864613;107.1
Ya_613;27.11.2025;108.433333;11.378413;6.826102;72.374739;24.67;26.015825;49.363152;95.592067;18.222088;0;0;95.592067;10506.666667;67.696667;155.202127;96.895174;108.433333
Ya_613;28.11.2025;107.833333;11.358835;6.84446;72.35911;23.536667;25.959894;49.387076;96.158432;17.898199;0;0;96.158432;10176.666667;68.34;148.912301;94.374034;107.833333
Ya_613;29.11.2025;106.1;11.076762;5.704556;72.308008;24.145;25.189405;49.426427;95.808008;17.952259;0;0;95.808008;10575;66.72;158.498201;99.670123;106.1
Ya_613;30.11.2025;;10.735567;10.292367;72.417526;;24.84967;49.495423;95.766433;18.438907;0;0;95.766433;;;;;
Ya_613;01.12.2025;227.25;11.163836;10.573587;72.444444;49.44;24.438868;49.519497;96.196226;17.314444;0;0;96.196226;11840;70.34;168.325277;52.10121;227.25
Ya_613;02.12.2025;106.75;11.4427;11.272004;72.415612;24.3525;24.694578;49.527321;96.286076;16.096456;0;0;96.286076;10342.5;66.9475;154.486725;96.885246;106.75
Ya_613;03.12.2025;106.533333;11.301563;11.581425;72.343678;23.843333;24.41092;49.512644;96.305517;16.378667;0;0;96.305517;10433.333333;67.26;155.119437;97.934919;106.533333
Ya_613;04.12.2025;105.7;11.438724;11.525058;72.382831;23.493333;24.257053;49.59884;96.511717;16.319188;0;0;96.511717;10576.666667;67.04;157.766508;100.063072;105.7
Ya_613;05.12.2025;106.466667;11.178998;10.988155;72.419134;22.606667;23.03615;49.697745;96.548975;18.710797;0;0;96.548975;10803.333333;68.306667;158.159282;101.471509;106.466667
Ya_613;06.12.2025;105.975;11.390344;10.581002;72.381628;23.6475;22.962338;49.785136;96.781879;18.603069;0;0;96.781879;10945;67.08;163.163387;103.279075;105.975
Ya_613;07.12.2025;103.033333;11.307857;11.391528;72.199802;25.24;21.926825;49.814246;96.272698;17.082758;0;0;96.272698;11020;63.86;172.564986;106.955678;103.033333
Ya_613;08.12.2025;97.88;11.196946;11.382839;71.633333;24.403333;22.704602;49.332903;94.825269;17.326108;0;0;94.825269;10493.333333;61.363333;171.003314;107.206103;97.88
Ya_613;09.12.2025;92.35;10.986021;11.065371;71.725263;25.405;23.684758;49.256105;94.686316;15.921242;0;0;94.686316;10505;57.105;183.959373;113.75203;92.35
Ya_613;10.12.2025;87.8;10.932274;11.009032;71.607368;26.48;24.391284;49.216737;94.638947;15.8772;0;0;94.638947;10138.5;53.515;189.451556;115.472665;87.8
Ya_613;11.12.2025;;10.753714;10.827884;71.506224;;24.695;49.224004;94.627967;16.237842;0;0;94.627967;;;;;
Ya_613;12.12.2025;;10.735642;10.872421;71.501053;;24.458126;49.327537;94.799916;15.483305;0;0;94.799916;;;;;
Ya_613;13.12.2025;94.765;11.470867;12.083378;71.573333;23.78;24.982378;49.376556;94.874222;13.748111;0;0;94.874222;10340;59.9025;172.613831;109.112014;94.765
Ya_613;14.12.2025;95.396667;11.20589;10.941553;71.702055;25.02;24.141096;49.393836;94.939384;13.421712;0;0;94.939384;10413.333333;59.3;175.604272;109.158252;95.396667
Ya_613;15.12.2025;96.0025;11.292468;10.788083;71.595874;23.9425;24.045267;49.414563;94.88932;13.665607;0;0;94.88932;10167.25;60.53;167.970428;105.906096;96.0025
Ya_613;16.12.2025;100.18;11.278511;10.799234;71.467021;23.335;24.154213;49.40734;94.795426;13.496383;0;0;94.795426;10066.5;63.67;158.104288;100.484129;100.18
Ya_613;17.12.2025;99.5;11.210645;11.726267;71.579493;23.45;23.763548;49.468203;95.032258;13.655668;0;0;95.032258;10300;63.14;163.129553;103.517588;99.5
Ya_613;18.12.2025;96.843333;11.374292;11.670882;71.62297;24.98;23.331392;49.487471;95.082715;13.593225;0;0;95.082715;10420;60.226667;173.013062;107.596462;96.843333
Ya_613;19.12.2025;92.165;11.171939;11.125631;71.575935;26.295;22.772079;49.477687;94.68014;13.864393;0;0;94.68014;10385;56.315;184.409127;112.678349;92.165
Ya_613;20.12.2025;89.01;11.550913;11.083607;71.618721;25.186667;22.659224;49.424384;94.976438;12.964795;0;0;94.976438;10336.666667;55.19;187.292384;116.129274;89.01
Ya_613;21.12.2025;86.206667;11.253968;11.449587;71.590596;25.643333;22.494335;49.497064;95.194771;13.179266;0;0;95.194771;10017.333333;53.26;188.083615;116.201377;86.206667
Ya_613;22.12.2025;87.73;11.466484;11.232717;71.752283;26.456667;22.554863;49.490868;95.173516;12.789589;0;0;95.173516;10060;53.513333;187.990532;114.67001;87.73
Ya_613;23.12.2025;88.345;11.297785;10.386893;71.622146;26.535;22.635479;49.551941;95.088927;12.475708;0;0;95.088927;10264.5;53.8;190.789963;116.186541;88.345
Ya_613;24.12.2025;87.5;11.458215;9.411482;71.648119;25.806667;22.038215;49.48428;95.057716;12.134338;0;4.788084;95.057716;10004.333333;53.82;185.885049;114.335238;87.5
Ya_613;25.12.2025;91.175;11.345668;9.807091;71.716275;24.575;22.049216;49.587487;95.232193;12.678895;0;10.008444;95.232193;9710;57.015;170.30606;106.498492;91.175
Ya_613;26.12.2025;95.796667;11.251393;10.681927;71.562977;29.326667;21.447748;49.621641;95.324294;13.15105;0;9.921315;95.324294;10292.333333;56.133333;183.355107;107.439368;95.796667
Ya_613;27.12.2025;97.1625;11.347588;10.901549;71.556863;26.6025;21.39749;49.623216;95.377392;13.458608;0;10.066284;95.377392;9402.5;59.115;159.054386;96.770874;97.1625
Ya_613;28.12.2025;98.17;11.455965;9.88452;71.624016;26.543333;21.279154;49.60748;95.280177;12.122791;0;10.10861;95.280177;9051;59.78;151.405152;92.197209;98.17
Ya_613;29.12.2025;96.943333;11.378574;9.609899;71.64;26.67;21.192887;49.583009;95.237513;12.349367;0;10.158137;95.237513;8958.333333;58.896667;152.102552;92.407936;96.943333
Ya_613;30.12.2025;89.9625;11.525697;9.528376;71.559083;26.565;21.411958;49.631746;95.320529;11.766277;0;10.228199;95.320529;9032.75;54.7725;164.913962;100.405725;89.9625
Ya_613;31.12.2025;75.063333;11.053631;10.099181;61.845745;29.08;24.33672;42.06672;82.319361;18.367411;0;9.969149;82.319361;6877;44.49;154.574062;91.615969;75.063333
Ya_613;01.01.2026;;10.959459;10.548685;57.595779;;30.330536;37.171867;76.534643;18.428667;0;9.953036;76.534643;;;;;
Ya_613;02.01.2026;;11.204713;10.527685;62.18555;;25.560591;40.092583;83.753481;9.426038;0;10.02675;83.753481;;;;;
Ya_613;03.01.2026;;11.092929;9.999723;63.347199;;24.273514;41.093718;87.014771;9.545423;0;10.054908;87.014771;;;;;
Ya_613;04.01.2026;;11.226219;10.107489;63.098107;;23.51253;40.097642;86.538985;9.559518;0;10.167055;86.538985;;;;;
Ya_613;05.01.2026;;11.197361;10.18189;65.106822;;22.344883;42.433824;88.90061;9.479896;0;10.115655;88.90061;;;;;
Ya_613;06.01.2026;;11.238307;9.773568;66.458942;;21.907646;43.502044;90.926971;9.479321;0;10.171332;90.926971;;;;;
Ya_613;07.01.2026;;11.202394;10.068546;66.41953;;21.218318;43.208318;89.614955;9.724685;0;10.074532;89.614955;;;;;
Ya_613;08.01.2026;;11.248802;10.046879;61.559545;;21.20725;39.755149;82.688406;10.512797;0;10.21945;82.688406;;;;;
Ya_613;09.01.2026;;11.180651;9.644651;61.753199;;25.948793;39.203583;82.260128;22.355576;0;10.226258;82.260128;;;;;
Ya_613;10.01.2026;;11.044849;9.027121;61.499182;;26.767921;39.649083;83.885614;21.990966;0;10.172411;83.885614;;;;;
Ya_613;11.01.2026;;11.164245;9.208731;62.793074;;26.778463;40.6975;87.030405;21.950101;0;10.200743;87.030405;;;;;
Ya_613;12.01.2026;;11.087524;8.014953;65.344156;;27.221347;41.726477;87.502192;23.051851;0;10.249472;87.502192;;;;;
Ya_613;13.01.2026;;11.057798;6.342351;62.207317;;28.290114;40.430033;84.233089;22.069854;0;10.15022;84.233089;;;;;
Ya_613;14.01.2026;;11.101661;4.754612;65.026695;;27.625847;41.970542;31.824153;21.913678;0;10.152588;31.824153;;;;;
Ya_613;15.01.2026;;11.208607;3.751559;64.527459;;27.244344;41.520164;1.5;21.827492;0;10.169872;1.5;;;;;
Ya_613;16.01.2026;;11.203768;3.3643;65.362158;;26.58584;42.716378;1.5;22.208972;0;10.100303;1.5;;;;;
Ya_613;17.01.2026;;11.276792;2.582209;65.030656;;26.25467;42.144591;1.5;21.520314;0;10.13261;1.5;;;;;
Ya_613;18.01.2026;;11.445934;2.554497;67.979239;;24.71519;44.278772;1.5;20.552042;0;10.135948;1.5;;;;;
Ya_613;19.01.2026;;11.718903;2.564905;69.071429;;23.13545;44.945891;1.5;19.552892;0;10.233663;1.5;;;;;
Ya_613;20.01.2026;2.41;11.726683;3.020274;67.858785;97.17;21.841002;44.63665;61.168555;18.713195;0;10.158061;61.168555;18130;0.06;302166.666667;7522.821577;2.41
Ya_613;21.01.2026;120.2;11.804688;11.935296;66.150493;13.955;21.480905;43.387599;90.260856;14.220704;0;10.133671;90.260856;13553.333333;91.773333;147.682696;112.756517;120.2
Ya_613;22.01.2026;111.9;12.173213;12.268089;65.546129;26.863333;21.750577;43.458984;88.980313;16.680292;0;10.318293;88.980313;11143.333333;67.763333;164.444882;99.582961;111.9
Ya_613;23.01.2026;110.2;12.088145;12.170177;66.628975;27.145;22.450618;43.982827;92.717049;23.438463;0;10.21471;92.717049;11825;66.555;177.672602;107.3049;110.2
Ya_613;24.01.2026;112.525;12.290195;12.342682;67.635879;26.46;23.082575;44.212451;91.431812;24.582487;0;10.338456;91.431812;10972.5;68.6175;159.908187;97.511664;112.525
Ya_613;25.01.2026;117;11.802404;10.914548;41.080589;27.89;31.971161;26.773813;55.54948;27.840485;0;10.171333;55.54948;12050;69.94;172.290535;102.991453;117
Ya_613;26.01.2026;139.2;12.081463;12.339373;78.619775;22.7;27.423666;51.000322;106.680707;24.880386;0;10.190921;106.680707;10923.333333;89.39;122.198605;78.472222;139.2
Ya_613;27.01.2026;130.266667;11.932784;12.203854;78.397284;26.29;22.416706;51.008183;106.732258;25.038166;0;10.084954;106.732258;11263.333333;79.596667;141.505088;86.463664;130.266667
Ya_613;28.01.2026;119.45;11.711952;11.908116;69.347682;25.685;22.777583;45.169404;94.585861;25.516606;0;10.072525;94.585861;11280;73.585;153.292111;94.432817;119.45
Ya_613;29.01.2026;111.566667;11.355202;11.564739;67.811075;26.656667;24.673371;44.214218;92.49645;26.516824;0;10.004528;92.49645;10012.333333;67.79;147.696317;89.743053;111.566667
Ya_613;30.01.2026;117.233333;11.57372;11.750642;67.4888;26.906667;25.034048;44.331376;92.778176;25.388096;0;10.055709;92.778176;9958.333333;71.026667;140.205557;84.944555;117.233333
Ya_613;31.01.2026;115.5;11.731442;11.853682;68.140489;25.87;24.981937;44.708255;93.437452;25.567452;0;10.11941;93.437452;9669.5;70.975;136.238112;83.718615;115.5
Ya_613;01.02.2026;116.766667;11.762835;11.091264;67.983275;26.253333;26.093732;44.506655;91.962782;31.777113;0;10.109866;91.962782;9266.666667;71.393333;129.797367;79.360548;116.766667
Ya_613;02.02.2026;118.333333;11.655347;10.044936;68.058407;27.6;26.084832;44.697517;92.323098;30.68846;0;9.890765;92.323098;9308.666667;71.03;131.052607;78.664789;118.333333
Ya_613;03.02.2026;117.433333;11.686053;11.845235;68.331858;26.873333;26.124885;44.389929;92.408159;30.167628;0;9.881198;92.408159;10148.666667;71.19;142.557475;86.420664;117.433333
Ya_613;04.02.2026;119.7;11.72463;11.8918;66.68994;27.86;26.716299;43.581401;90.630844;33.124286;0;10.004799;90.630844;9576;71.585;133.771041;80;119.7
Ya_613;05.02.2026;119.466667;11.748793;11.904161;67.065091;25.43;26.253914;43.971426;94.076119;27.844809;0;9.879672;94.076119;10060.666667;73.86;136.212655;84.21317;119.466667
Ya_613;06.02.2026;116.1;11.844975;11.233783;68.657331;24.85;25.327957;45.33229;94.84687;22.99659;0;10.105264;94.84687;9827.5;72.335;135.860925;84.646856;116.1
Ya_613;07.02.2026;115.533333;12.070344;6.922734;68.135656;23.746667;24.727836;44.878262;93.946246;22.286082;0;10.127185;93.946246;9667.333333;73.02;132.392952;83.675707;115.533333
Ya_613;08.02.2026;115.3;12.30739;9.017365;68.0982;22.85;24.68784;44.289607;92.708805;21.897054;0;10.498948;92.708805;9545;73.745;129.432504;82.784042;115.3
